5.456587700707427047e-01,3.880539595571161904e+00,2.147554152008637640e+00,1.177351815917449668e-01,5.449218647134622188e+03,3.908183480370537588e-02,-2.804955090347205915e-01
5.455079202124438892e-02,2.757473496614706039e+09,-5.805547031143087366e+01,1.367320348043259137e-01,-1.628914102120144775e+12,5.706464126430797241e-05,5.699505686124975057e+01
